104;coastal_bunker;3059.00;9.70;1934.00;-2.45;0
104;coastal_bunker;3069.00;9.65;1944.00;-1.95;0
104;coastal_bunker;3072.00;9.50;1945.00;-2.25;0
104;coastal_bunker;3072.00;9.50;1957.00;-2.36;0
104;coastal_bunker;3078.00;9.50;1963.00;-1.11;0
104;coastal_bunker;3100.00;9.60;1976.00;-2.94;0
104;coastal_bunker;3104.00;9.63;1980.00;-3.14;0
104;coastal_bunker;3106.00;9.68;1990.00;0.00;0
104;coastal_bunker;3118.00;9.50;1970.00;-2.50;0
104;coastal_bunker;3134.00;9.50;1990.00;-2.36;0
104;coastal_bunker;3149.00;9.53;1991.00;-2.94;0
104;coastal_bunker;3156.00;9.50;1996.00;-2.94;0
104;coastal_bunker;3165.00;9.53;2007.00;-3.14;0
104;coastal_bunker;3173.00;9.50;1990.00;-2.58;0
104;coastal_bunker;3185.00;9.50;2007.00;-2.94;0
104;coastal_bunker;3197.00;9.50;1993.00;-2.68;0
104;coastal_bunker;3203.00;9.50;1999.00;-3.14;0
104;coastal_bunker;3203.00;9.50;2019.00;-3.73;0
104;coastal_bunker;3242.00;9.60;2002.00;-4.05;0
104;coastal_bunker;3243.00;9.60;2019.00;-3.65;0
104;coastal_bunker;3252.00;9.53;2010.00;-3.14;0
104;coastal_bunker;3267.00;9.50;1984.00;-4.59;0
104;coastal_bunker;3267.00;9.55;1979.00;-3.70;0
104;coastal_bunker;3273.00;9.57;2008.00;-4.51;0
104;coastal_bunker;3274.00;9.50;1992.00;0.00;0
104;dockyard;3001.00;9.98;1868.00;-1.77;0
104;industrial_complex;2933.00;14.55;1791.00;5.70;0
104;industrial_complex;3159.00;10.28;1990.00;0.37;0
104;industrial_complex;3185.00;11.28;1989.00;3.03;0
104;industrial_complex;3207.00;11.18;1992.00;1.48;0
104;industrial_complex;3239.00;10.03;2001.00;5.10;0
104;industrial_complex;3256.00;10.00;1999.00;2.43;0
104;naval_base;2888.00;11.00;1786.00;0.00;5942
104;naval_base;2921.00;11.00;1797.00;0.00;5942
104;naval_base;2928.00;11.00;1809.00;0.00;5942
104;naval_base;2933.00;11.00;1802.00;0.00;5942
104;naval_base;2943.00;11.00;1817.00;0.00;2554
104;naval_base;2950.00;11.00;1820.00;0.00;2554
104;naval_base;2963.00;11.00;1826.00;0.00;2554
104;naval_base;2964.00;11.00;1817.00;0.00;2554
104;naval_base;2968.00;11.00;1839.00;0.00;2554
104;naval_base;2975.00;11.00;1822.00;0.00;2554
104;naval_base;2979.00;11.00;1853.00;0.00;2554
104;naval_base;2982.00;11.00;1830.00;0.00;2554
104;naval_base;2982.00;11.00;1846.00;0.00;2554
104;naval_base;2996.00;11.00;1866.00;0.00;5869
104;naval_base;3007.00;11.00;1884.00;0.00;5869
104;naval_base;3010.00;11.00;1878.00;0.00;5869
104;naval_base;3014.00;11.00;1897.00;0.00;5869
104;naval_base;3025.00;11.00;1907.00;0.00;5869
104;naval_base;3038.00;11.00;1917.00;0.00;5869
104;naval_base;3040.00;11.00;1912.00;0.00;5869
104;naval_base;3044.00;11.00;1929.00;0.00;5869
104;naval_base;3044.00;11.00;1948.00;0.00;2578
104;naval_base;3052.00;11.00;1936.00;0.00;5869
104;naval_base;3059.00;11.00;1943.00;0.00;5869
104;naval_base;3070.00;11.00;1956.00;0.00;5792
104;naval_base;3072.00;11.00;1945.00;0.00;5869
104;naval_base;3072.00;11.00;1971.00;0.00;5792
104;naval_base;3095.00;11.00;1975.00;0.00;5792
104;naval_base;3106.00;11.00;1992.00;0.00;5792
104;naval_base;3115.00;11.00;1979.00;0.00;5792
104;naval_base;3123.00;11.00;1974.00;0.00;5792
104;naval_base;3128.00;11.00;1987.00;0.00;5792
104;naval_base;3143.00;11.00;1993.00;0.00;5792
104;naval_base;3153.00;11.00;2005.00;0.00;5792
104;naval_base;3158.00;11.00;1995.00;0.00;5792
104;naval_base;3169.00;11.00;1992.00;0.00;5792
104;naval_base;3175.00;11.00;2000.00;0.00;5792
104;naval_base;3195.00;11.00;2015.00;0.00;8326
104;naval_base;3197.00;11.00;1993.00;0.00;8326
104;naval_base;3211.00;11.00;2006.00;0.00;8326
104;naval_base;3243.00;11.00;2010.00;0.00;5765
104;naval_base;3244.00;11.00;2002.00;0.00;5765
104;naval_base;3263.00;11.00;2010.00;0.00;5765
104;naval_base;3265.00;11.00;1993.00;0.00;5765
104;naval_base;3269.00;11.00;1987.00;0.00;5765
104;naval_base;3271.00;11.00;1982.00;0.00;5765
104;naval_base;3280.00;11.00;2005.00;0.00;5765
104;nuclear_reactor;2961.00;11.53;1809.00;5.33;0
104;radar_station;2882.00;9.50;1778.00;5.49;0
104;rocket_site;3196.00;10.78;1964.00;2.67;0
104;synthetic_refinery;2931.00;11.73;1799.00;3.27;0
105;air_base;2930.00;12.43;1728.00;2.09;0
105;anti_air_building;2917.00;15.98;1739.00;4.36;0
105;anti_air_building;2946.00;11.75;1730.00;1.34;0
105;anti_air_building;2946.00;12.80;1748.00;5.57;0
105;arms_factory;2901.00;10.57;1747.00;0.37;0
105;arms_factory;2910.00;12.60;1733.00;3.03;0
105;arms_factory;2929.00;11.95;1711.00;3.64;0
105;arms_factory;2931.00;11.43;1709.00;4.59;0
105;arms_factory;2944.00;12.80;1734.00;1.92;0
105;arms_factory;2946.00;12.73;1752.00;0.97;0
105;bunker;2895.00;9.70;1705.00;3.17;0
105;bunker;2898.00;11.32;1773.00;4.66;0
105;bunker;2898.00;9.60;1725.00;2.66;0
105;bunker;2898.00;9.95;1751.00;6.21;0
105;bunker;2901.00;11.15;1767.00;5.84;0
105;bunker;2904.00;10.18;1704.00;1.62;0
105;bunker;2906.00;11.55;1757.00;2.59;0
105;bunker;2909.00;10.23;1715.00;1.04;0
105;bunker;2909.00;11.43;1749.00;4.72;0
105;bunker;2910.00;13.00;1739.00;5.33;0
105;bunker;2913.00;10.53;1701.00;6.28;0
105;bunker;2916.00;12.90;1714.00;2.16;0
105;bunker;2916.00;13.78;1755.00;5.16;0
105;bunker;2916.00;14.75;1724.00;1.11;0
105;bunker;2917.00;11.35;1765.00;0.53;0
105;bunker;2917.00;15.03;1742.00;4.83;0
105;bunker;2917.00;9.70;1693.00;2.83;0
105;bunker;2921.00;13.53;1733.00;0.60;0
105;bunker;2928.00;13.40;1729.00;3.27;0
105;bunker;2930.00;10.38;1700.00;4.66;0
105;bunker;2930.00;13.25;1769.00;5.33;0
105;bunker;2930.00;9.95;1697.00;2.06;0
105;bunker;2933.00;12.10;1713.00;1.55;0
105;bunker;2935.00;11.98;1723.00;5.23;0
105;bunker;2939.00;12.15;1727.00;2.59;0
105;bunker;2940.00;9.80;1702.00;5.77;0
105;bunker;2942.00;12.88;1740.00;4.22;0
105;bunker;2943.00;12.55;1749.00;0.44;0
105;bunker;2945.00;10.45;1713.00;4.15;0
105;bunker;2948.00;9.82;1709.00;3.78;0
105;bunker;2951.00;11.88;1740.00;2.22;0
105;bunker;2953.00;9.93;1720.00;1.04;0
105;bunker;2958.00;10.57;1730.00;3.10;0
105;bunker;2962.00;10.13;1725.00;0.09;0
105;bunker;2962.00;9.68;1714.00;3.11;0
105;coastal_bunker;2885.00;9.50;1764.00;-1.25;0
105;coastal_bunker;2887.00;9.50;1750.00;-0.79;0
105;coastal_bunker;2889.00;9.60;1725.00;-1.57;0
105;coastal_bunker;2897.00;9.60;1710.00;-2.36;0
105;coastal_bunker;2897.00;9.75;1777.00;-2.21;0
105;coastal_bunker;2901.00;9.50;1698.00;-0.59;0
105;coastal_bunker;2902.00;9.55;1744.00;0.00;0
105;coastal_bunker;2904.00;9.75;1760.00;-2.76;0
105;coastal_bunker;2905.00;9.73;1718.00;-1.57;0
105;coastal_bunker;2908.00;9.50;1744.00;-1.77;0
105;coastal_bunker;2908.00;9.73;1766.00;-1.11;0
105;coastal_bunker;2912.00;9.50;1692.00;-0.59;0
105;coastal_bunker;2929.00;9.50;1691.00;0.00;0
105;coastal_bunker;2944.00;9.57;1702.00;0.46;0
105;coastal_bunker;2947.00;9.50;1703.00;0.79;0
105;coastal_bunker;2955.00;9.60;1714.00;1.11;0
105;coastal_bunker;2962.00;9.57;1713.00;0.00;0
105;coastal_bunker;2964.00;9.63;1725.00;0.79;0
105;dockyard;2901.00;9.50;1716.00;-1.57;0
105;industrial_complex;2900.00;9.73;1703.00;4.15;0
105;industrial_complex;2901.00;9.82;1744.00;0.88;0
105;industrial_complex;2904.00;9.88;1701.00;5.10;0
105;industrial_complex;2907.00;12.35;1735.00;2.43;0
105;industrial_complex;2908.00;14.00;1737.00;1.48;0
105;industrial_complex;2926.00;11.75;1709.00;5.70;0
105;naval_base;2888.00;11.00;1725.00;0.00;1227
105;naval_base;2888.00;11.00;1763.00;0.00;2530
105;naval_base;2889.00;11.00;1771.00;0.00;2530
105;naval_base;2893.00;11.00;1708.00;0.00;2506
105;naval_base;2894.00;11.00;1747.00;0.00;2530
105;naval_base;2899.00;11.00;1731.00;0.00;1227
105;naval_base;2900.00;11.00;1713.00;0.00;2506
105;naval_base;2901.00;11.00;1760.00;0.00;2530
105;naval_base;2903.00;11.00;1696.00;0.00;2506
105;naval_base;2904.00;11.00;1745.00;0.00;2530
105;naval_base;2910.00;11.00;1765.00;0.00;2530
105;naval_base;2915.00;11.00;1690.00;0.00;2506
105;naval_base;2936.00;11.00;1694.00;0.00;2455
105;naval_base;2941.00;11.00;1698.00;0.00;2455
105;naval_base;2949.00;11.00;1704.00;0.00;2455
105;naval_base;2956.00;11.00;1711.00;0.00;2455
105;naval_base;2963.00;11.00;1713.00;0.00;2455
105;naval_base;2968.00;11.00;1721.00;0.00;2455
105;nuclear_reactor;2901.00;10.25;1746.00;5.47;0
105;radar_station;2893.00;9.50;1703.00;3.39;0
105;rocket_site;2913.00;12.40;1730.00;2.80;0
105;synthetic_refinery;2935.00;11.03;1708.00;3.41;0
106;air_base;2965.00;11.15;1751.00;2.59;0
106;anti_air_building;2955.00;13.10;1764.00;0.67;0
106;anti_air_building;2976.00;11.98;1765.00;2.23;0
106;anti_air_building;2994.00;10.75;1736.00;4.89;0
106;arms_factory;2942.00;13.63;1763.00;5.70;0
106;arms_factory;2958.00;12.60;1751.00;3.64;0
106;arms_factory;2968.00;13.80;1784.00;0.97;0
106;arms_factory;2970.00;9.98;1737.00;3.03;0
106;arms_factory;2978.00;12.55;1793.00;0.37;0
106;arms_factory;2980.00;12.65;1767.00;2.43;0
106;bunker;2945.00;14.60;1772.00;4.66;0
106;bunker;2947.00;12.48;1763.00;4.83;0
106;bunker;2953.00;13.48;1769.00;4.15;0
106;bunker;2956.00;12.55;1758.00;0.09;0
106;bunker;2958.00;12.40;1761.00;3.27;0
106;bunker;2958.00;15.15;1792.00;0.53;0
106;bunker;2960.00;14.32;1792.00;0.44;0
106;bunker;2965.00;10.40;1736.00;6.28;0
106;bunker;2965.00;12.55;1775.00;5.23;0
106;bunker;2967.00;11.32;1748.00;3.17;0
106;bunker;2968.00;9.73;1734.00;5.84;0
106;bunker;2971.00;11.68;1765.00;4.72;0
106;bunker;2973.00;11.60;1749.00;2.16;0
106;bunker;2973.00;9.53;1725.00;1.04;0
106;bunker;2976.00;9.70;1729.00;5.33;0
106;bunker;2979.00;11.95;1776.00;2.59;0
106;bunker;2980.00;11.50;1763.00;4.22;0
106;bunker;2980.00;12.82;1796.00;1.04;0
106;bunker;2981.00;12.45;1767.00;1.11;0
106;bunker;2981.00;9.82;1749.00;5.16;0
106;bunker;2983.00;13.85;1793.00;1.55;0
106;bunker;2986.00;10.53;1733.00;5.33;0
106;bunker;2988.00;9.90;1718.00;4.66;0
106;bunker;2990.00;10.45;1747.00;3.10;0
106;bunker;2991.00;13.07;1780.00;2.06;0
106;bunker;2993.00;11.35;1758.00;0.60;0
106;bunker;2994.00;12.18;1767.00;5.77;0
106;bunker;2995.00;10.70;1737.00;3.11;0
106;bunker;2996.00;12.90;1773.00;2.66;0
106;coastal_bunker;2969.00;9.50;1733.00;-0.59;0
106;coastal_bunker;2972.00;9.50;1728.00;-1.57;0
106;coastal_bunker;2978.00;9.50;1715.00;-1.11;0
106;dockyard;2980.00;9.50;1715.00;-1.11;0
106;industrial_complex;2937.00;14.10;1761.00;2.09;0
106;industrial_complex;2980.00;9.50;1752.00;6.21;0
106;industrial_complex;2981.00;9.80;1726.00;0.88;0
106;industrial_complex;2990.00;10.32;1742.00;4.15;0
106;industrial_complex;2994.00;10.55;1740.00;5.10;0
106;industrial_complex;2995.00;12.73;1772.00;1.48;0
106;naval_base;2973.00;11.00;1722.00;0.00;2455
106;naval_base;2974.00;11.00;1732.00;0.00;2455
106;naval_base;2980.00;11.00;1715.00;0.00;2455
106;nuclear_reactor;2960.00;12.48;1761.00;3.34;0
106;radar_station;2933.00;13.43;1755.00;2.90;0
106;rocket_site;2984.00;10.18;1723.00;0.67;0
106;synthetic_refinery;2992.00;12.13;1767.00;2.73;0
107;air_base;3020.00;12.88;1804.00;0.53;0
107;anti_air_building;3022.00;12.73;1803.00;5.23;0
107;anti_air_building;3026.00;12.23;1846.00;3.27;0
107;anti_air_building;3042.00;11.70;1804.00;1.11;0
107;arms_factory;3014.00;14.10;1812.00;0.37;0
107;arms_factory;3016.00;13.30;1786.00;5.70;0
107;arms_factory;3024.00;11.53;1814.00;2.43;0
107;arms_factory;3031.00;11.80;1787.00;1.48;0
107;arms_factory;3031.00;12.23;1851.00;5.10;0
107;arms_factory;3037.00;11.50;1829.00;3.03;0
107;bunker;2999.00;13.78;1815.00;4.72;0
107;bunker;3000.00;12.75;1785.00;2.06;0
107;bunker;3008.00;12.32;1818.00;4.66;0
107;bunker;3008.00;13.35;1794.00;0.09;0
107;bunker;3009.00;13.48;1804.00;0.44;0
107;bunker;3012.00;12.10;1832.00;5.16;0
107;bunker;3013.00;13.18;1785.00;4.83;0
107;bunker;3014.00;13.10;1808.00;1.04;0
107;bunker;3018.00;13.23;1802.00;2.59;0
107;bunker;3024.00;11.53;1814.00;5.77;0
107;bunker;3028.00;12.53;1796.00;3.10;0
107;bunker;3030.00;11.65;1824.00;6.28;0
107;bunker;3034.00;12.70;1853.00;4.66;0
107;bunker;3035.00;10.82;1810.00;1.55;0
107;bunker;3036.00;12.07;1837.00;1.04;0
107;bunker;3037.00;11.55;1831.00;3.11;0
107;bunker;3038.00;12.07;1851.00;2.16;0
107;bunker;3039.00;11.70;1786.00;5.33;0
107;bunker;3045.00;11.30;1815.00;0.60;0
107;bunker;3045.00;11.63;1800.00;4.22;0
107;bunker;3054.00;11.18;1797.00;2.66;0
107;industrial_complex;3004.00;13.38;1816.00;6.21;0
107;industrial_complex;3013.00;13.55;1809.00;4.15;0
107;industrial_complex;3017.00;13.10;1788.00;4.15;0
107;industrial_complex;3025.00;11.85;1826.00;2.09;0
107;industrial_complex;3037.00;11.38;1834.00;2.59;0
107;industrial_complex;3048.00;11.45;1822.00;0.88;0
107;nuclear_reactor;3040.00;11.50;1824.00;2.22;0
107;radar_station;2996.00;13.63;1778.00;0.08;0
107;rocket_site;2998.00;14.60;1811.00;5.84;0
107;synthetic_refinery;3027.00;11.75;1853.00;5.33;0
108;air_base;3010.00;9.65;1647.00;1.19;0
108;anti_air_building;3008.00;9.70;1648.00;0.67;0
108;anti_air_building;3012.00;9.70;1639.00;5.40;0
108;anti_air_building;3015.00;9.80;1653.00;2.73;0
108;bunker;3009.00;9.70;1645.00;4.66;0
108;bunker;3010.00;9.68;1641.00;3.10;0
108;bunker;3012.00;9.68;1654.00;4.83;0
108;bunker;3019.00;9.80;1650.00;4.22;0
108;bunker;3022.00;9.80;1639.00;0.09;0
108;bunker;3026.00;9.68;1633.00;5.16;0
108;bunker;3028.00;9.82;1652.00;1.55;0
108;bunker;3040.00;9.75;1652.00;1.04;0
108;bunker;3049.00;9.68;1652.00;6.28;0
108;coastal_bunker;3001.00;9.50;1649.00;-2.16;0
